"[Code]|[ETSNGClass]|[ETSNGID]|[GNG2004]|[MVN]|[Name]" 
472144|3|2727|15159091|45|Масло пихтовое
472159|3|2728|38051010|45|Масло терпентинное (скипидар живичный)
472163|3|2729|27079900|45|Масло среднее каменноугольное
472178|3|2730|38030090|45|Масло талловое
472182|3|2731|27079900|45|Масло коксопиролизное (масло зеленое)
472197|3|2732|34031100|45|Наполнитель жирующий ПМЖ,ПЖС
472207|3|2733|38070090|45|Паракреозот
472214|3|2734|38070090|45|Креозот
472229|3|2735|38070090|45|Скипидар
472233|3|2736|27150000|45|Составы для заливки кабельных муфт (масса кабельная)
472248|3|2737|27079999|45|Составы пропиточные для дерева,не поименованные в алфавите
472252|3|2738|27150000|45|Составы пропиточные для проводов и кабелей,не поименованные в алфавите
472267|3|2739|15153090|45|Масло касторовое сульфитированное и техническое
473005|3|2740|85450000|55|Электроды графитированные и угольные
473017|3|2741|85070000|55|Аккумуляторы и батареи аккумуляторные электрические
473024|3|2742|85459090|55|Изделия графитированные и угольные
473039|3|2743|85459090|55|Масса анодная
473043|3|2744|85459090|55|Термографит
473058|3|2745|85459090|55|Уголь прессованный для гальванических элементов
473062|3|2746|85451900|55|Электроды графитированные и угольные,не поименованные в алфавите
473077|3|2747|85068090|55|Элементы (батареи) гальванические
473081|3|2748|85459090|55|Масса электродная
473096|3|2749|38013000|55|Масса фракционированная из коксов смесовая с добавками (углеродистая)
474008|2|2750|44020000|19|Уголь древесный
474012|2|2751|44020000|19|Уголь животного или растительного происхождения
475000|3|2752|99999900|45|Прочая продукция коксохимической и лесохимической промышленности
475015|3|2753|38119000|45|Антиокислитель древесносмоляной (ингибитор)
475022|3|2754|38119000|45|Антиполимеризатор древесносмоляной
475049|3|2755|38119000|45|Аэрофлоты
475053|3|2756|27079900|45|Вода дегтярная
475068|3|2757|38119000|45|Ингибитор КИ-1
475072|3|2758|38119000|45|Ингибитор ПБ-5
475087|3|2759|38119000|45|Ингибитор коррозии "Дизгафен"
475091|3|2760|38119000|45|Ингибиторы коррозии "Донбасс-1"
475104|3|2761|38119000|45|Ингибиторы коррозии "Донбасс-2"
475119|3|2762|38061010|45|Канифоль
475123|3|2763|38231300|45|Кислоты жирные талловые
475138|3|2764|38040010|45|Концентрат сульфитно-спиртовой барды
475142|3|2765|38040090|45|Лигносульфонаты технические
475157|3|2766|15159040|45|Масло древесно-смоляное
475161|3|2767|38069000|45|Масло канифольное
475176|3|2768|38052000|45|Масло сосновое флотационное
475180|3|2769|34012000|45|Мыло канифольное
475195|3|2770|34012000|45|Мыло сульфатное
